Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,38:40,7,16,.438,2,6,.333,5,7,.714,2,6,8,7,0,0,5,2,21,0,0
Kyrie Irving,38:26,10,23,.435,5,9,.556,1,1,1.000,1,5,6,6,0,0,7,4,26,+8,0
Tristan Thompson,36:28,5,5,1.000,0,0,nan,1,2,.500,3,7,10,1,0,2,0,1,11,+4,0
Kevin Love,35:39,6,15,.400,2,5,.400,4,4,1.000,2,8,10,2,1,1,0,2,18,+5,0
J.R. Smith,33:48,3,8,.375,2,7,.286,0,0,nan,0,0,0,0,3,0,1,0,8,+9,0
Iman Shumpert,20:12,1,4,.250,1,1,1.000,3,4,.750,0,4,4,2,3,0,2,2,6,-6,0
Richard Jefferson,20:02,0,4,.000,0,3,.000,2,4,.500,1,1,2,2,1,0,0,2,2,-2,0
Mike Dunleavy,16:27,1,4,.250,0,1,.000,0,0,nan,0,0,0,0,0,0,2,2,2,-3,0
DeAndre Liggins,0:19,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Chris Andersen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kay Felder,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,33,79,.418,12,32,.375,16,22,.727,9,31,40,20,8,3,17,15,94,nan,0
Kyle Lowry,39:25,5,16,.313,1,5,.200,6,7,.857,0,2,2,4,0,0,6,4,17,-9,1
DeMar DeRozan,38:21,12,28,.429,0,1,.000,8,8,1.000,2,5,7,2,2,0,3,3,32,0,1
DeMarre Carroll,36:22,2,7,.286,2,4,.500,2,2,1.000,2,4,6,2,2,2,0,4,8,-5,1
Jonas Valanciunas,31:00,5,15,.333,0,0,nan,0,0,nan,6,11,17,0,0,1,3,2,10,-11,1
Pascal Siakam,14:55,2,4,.500,0,0,nan,0,0,nan,3,0,3,0,1,0,2,3,4,-7,1
Patrick Patterson,34:10,2,6,.333,1,5,.200,0,0,nan,1,5,6,3,1,0,0,2,5,+2,1
Cory Joseph,20:43,4,7,.571,0,0,nan,0,0,nan,0,1,1,1,1,0,3,0,8,+7,1
Terrence Ross,14:15,0,2,.000,0,1,.000,0,0,nan,0,2,2,0,2,0,1,1,0,0,1
Jakob Poeltl,10:49,3,5,.600,0,0,nan,1,1,1.000,4,3,7,0,0,0,0,1,7,+8,1
Lucas Nogueira,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Fred VanVleet,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Bruno Caboclo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Norman Powell,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,33,79,.418,12,32,.375,16,22,.727,9,31,40,20,8,3,17,15,94,nan,240,1
